tagID	tagValue	canonical_genre
7661	skate punk	skate-punk
7662	travis barker	travis barker
7663	satine rock	satine rock
7664	groundation	groundation
7666	emo-metalcore	emo-metalcore
7667	matisyahu	matisyahu
7669	vogue cardiff	vogue cardiff
7670	kiss me baby	kiss me baby
7671	mariage blanc	mariage blanc
7672	pittsburgh	pittsburgh
7673	delicious pastries	delicious pastries
7674	olivia tremor control	olivia tremor control
7675	minneapolis	minneapolis
7676	snack music	snack music
7677	sleeping in the aviary	sleeping in the aviary
7678	beach boys	beach boys
7679	new shouts	new shouts
7680	oranger	oranger
7681	teenage beach sounds	teenage beach sounds
7682	ringpop	ringpop
7683	herman's hermits	herman's hermits
7684	alex chilton	alex chilton
7685	satin gum	satin gum
7686	the troggs	the troggs
7687	harry nilsson	harry nilsson
7688	elliott kozel	elliott kozel
7689	fundip	fundip
7690	apples in stereo	apples in stereo
7691	arm salad	arm salad
7692	the gerbils	the gerbils
7693	big star	big star
7694	meeting of important people	meeting of important people
7695	sparklehorse	sparklehorse
7696	ronettes	ronettes
7697	urban winter	urban winter
7698	donovan	donovan
7699	lateduster	lateduster
7700	cepia	cepia
7701	space lasers	space lasers
7702	philip glass	philip glass
7703	fat kid wednesdays	fat kid wednesdays
7704	public pool	public pool
7705	marian	marian
7706	walker art museum	walker art museum
7707	tarlton	tarlton
7708	out for blood	out for blood
7709	jt bates	jt bates
7710	poor line condition	poor line condition
7711	huntley miller	huntley miller
7712	wimpy disco noodles	wimpy disco noodles
7713	moses	moses
7714	brett bullion	brett bullion
7715	urban winter folk	urban winter folk
7716	danceee	danceee
7717	brazilian electro	brazilian electro
7718	eletrorock	eletrorock
7719	skyyyyyyyyyyyyy	skyyyyyyyyyyyyy
7720	walter meego	walter meego
7721	rycassssss	rycassssss
7722	baladinha de final de tarde	baladinha de final de tarde
7723	dick man	dick man
7724	ricaaa	ricaaa
7725	deep cuts	deep cuts
7726	do0paunocu	do0paunocu
7727	belissima	belissima
7728	loucuraaa	loucuraaa
7729	artmaker	artmaker
7730	traveca	traveca
7733	really queen	really queen
7734	mumia	mumia
7735	tutancamon	tutancamon
7736	flop queen	flop queen
7737	hora de ser mae	hora de ser mae
7738	cachorra do funk	cachorra do funk
7739	vagisa	vagisa
7740	young diva	young diva
7741	nu rave	nu rave
7742	deep techno	deep techno
7743	minimal teccno	minimal teccno
7744	progresive trance	progresive trance
7745	minimal house	minimal house
7746	make me cry	make me cry
7747	harmonic	harmonic
7748	harp	harp
7749	whisttling	whisttling
7750	layne staley	layne staley
7751	mark lanegan	mark lanegan
7752	polish punk	polish punk
7753	intelligent	intelligent
7754	great music	great music
7756	tecktonik	tecktonik
7757	hc ljubav	hc ljubav
7758	filmska muzika	filmska muzika
7759	hc ljubaf	hc ljubaf
7760	hella diy	hella diy
7762	indie-ish	indie-ish
7763	ambient folk	ambient folk
7768	artsy folk-punk	artsy folk-punk
7769	chris cornell	chris cornell
7770	serj tankian	serj tankian
7771	dave grohl	dave grohl
7772	daniel johns	daniel johns
7773	wesley reid scantlin	wesley reid scantlin
7774	humberto gessinger	humberto gessinger
7775	selena gomez	selena gomez
7776	rolling stones	rolling stones
7777	keith richards	keith richards
7778	videosex	videosex
7779	ex-yu	ex-yu
7780	five strings two fingers one asshole	five strings two fingers one asshole
7781	keef the human riff	keef the human riff
7782	frusciantism	frusciantism
7783	john frusciante	john frusciante
7797	slowies	slowies
7798	collection	collection
7799	debut album	debut album
7800	edit	edit
7801	song with samples	song with samples
7802	ztt	ztt
7804	trevor horn	trevor horn
7805	drum attix	drum attix
7806	wishes he was brian wilson	wishes he was brian wilson
7807	skits	skits
7808	paola mirabella	paola mirabella
7809	bete	bete
7810	lunettes	lunettes
7811	oculiste	oculiste
7812	puzzola idiota	puzzola idiota
7813	antifolk	antifolk
7814	freak-folk	freak folk
7815	bossa	bossa
7816	post-folk	post-folk
7817	vibey	vibey
7818	weird acoustic	weird acoustic
7819	new american weird	new american weird
7820	catania	catania
7821	ethno-rock	ethno-rock
7822	freak-pop	freak-pop
7823	pachamama	pachamama
7824	subterra	subterra
7825	anzio	anzio
7826	freak folk tropicalia	freak folk tropicalia
7827	anti-anti-folk	anti-anti-folk
7828	duckhead green	duckhead green
7829	rocketta	rocketta
7830	tommy	tommy
7831	p-birdie	p-birdie
7832	honeybird	honeybird
7833	ginobird	ginobird
7834	buzz	buzz
7835	gardening	gardening
7836	lake	lake
7837	bees	bees
7838	pink lemonade	pink lemonade
7839	snapple	snapple
7840	sticky sweet	sticky sweet
7841	quemby	quemby
7842	pollock pines	pollock pines
7843	limone	limone
7844	talia	talia
7845	siculo	siculo
7846	carfagna	carfagna
7847	catanese	catanese
7848	better than kmad	better than kmad
7849	vyjeta ropucha	vyjeta ropucha
7850	nice sword gandalf	nice sword gandalf
7851	astroubrus worship	astroubrus worship
7852	home collection	home collection
7853	over 2000 listeners	over 2000 listeners
7854	non melodic	non melodic
7855	virgin metal	virgin metal
7856	maracaibo	maracaibo
7857	mujer de la nuche	mujer de la nuche
7862	bond	bond
7863	2 tone	2 tone
7864	welsh	welsh
7865	jamaican	jamaican
7867	egyptian	egyptian
7868	skeet surfing	skeet surfing
7870	punkwave	punkwave
7871	minimal wave	minimal wave
7872	minimal synth	minimal synth
7873	baile melancolico	baile melancolico
7874	french wave	french wave
7875	euro disco	euro disco
7876	minimal elektro	minimal elektro
7877	elektro punk	elektro punk
7878	katamari damacy	katamari damacy
7879	she wants revenge	she wants revenge
7880	information society	information society
7881	synthtrial	synthtrial
7882	vnv nation	vnv nation
7883	visage	visage
7884	russian synthpop	russian synthpop
7885	mesh	mesh
7886	merge	merge
7887	front 242	front 242
7888	sythpop	sythpop
7889	depeche mode sounding	depeche mode sounding
7890	emmon	emmon
7891	marsheaux	marsheaux
7892	parralox	parralox
7893	la roux	la roux
7896	infatuation	infatuation
7898	breakup music	breakup music
7899	breakup songs	breakup songs
7901	sometimes its just about the hot singer	sometimes its just about the hot singer
7902	music by friends	music by friends
7903	kate griffes	kate griffes
7904	corinne bailey rae	corinne bailey rae
7905	dark songs	dark songs
7906	unplugged	unplugged
7907	the cardigans	the cardigans
7909	music that reminds me of friends	music that reminds me of friends
7910	edgard portela	edgard portela
7912	raul midon	raul midon
7913	andrea corr	andrea corr
7914	kt tunstall	kt tunstall
7915	mana	mana
7916	songs i can play	songs i can play
7917	ten feet high	ten feet high
7918	sexual	sexual
7919	young guns not young gunz wth	young guns not young gunz wth
7920	letmelikeit	letmelikeit
7921	lmli	lmli
7922	check out later	check out later
7925	rockford rock	rockford rock
7926	sugar pop punk	sugar pop punk
7927	chicago emo	chicago emo
7928	lifetimecore	lifetimecore
7929	easygoing days	easygoing days
7930	nintendemo	nintendemo
7931	ride the bus	ride the bus
7932	hardmo	hardmo
7933	emo hardcore	emo hardcore
7934	oozing wave	oozing wave
7935	roselle hardcore	roselle hardcore
7936	spaztic hardcore	spaztic hardcore
7937	pop singles	pop singles
7939	jimi hendrix tracks	jimi hendrix tracks
7941	bahia	bahia
7942	ivete	ivete
7943	dalila	dalila
7944	dance disco eletronic pop jennifer lopez red one pittbull	dance disco eletronic pop jennifer lopez red one pittbull
7945	lixo	lixo
7946	piriquita	piriquita
7947	infantil	infantil
7948	anos 80	anos 80
7950	chingocore	chingocore
7952	i used to like this ultra shit band	i used to like this ultra shit band
7953	chugga chugga chugga	chugga chugga chugga
7954	black metal cabeza	black metal cabeza
7955	holy fucking shit i came in fucking buckets	holy fucking shit i came in fucking buckets
7956	i came	i came
7957	albentcore	albentcore
7958	gabbacore	gabbacore
7959	nadacore	nadacore
7962	mainstream music that doesnt suck	mainstream music that doesnt suck
7963	sida	sida
7964	caca	caca
7965	babymaking music	babymaking music
7966	avoid this music at all costs	avoid this music at all costs
7968	dat riff	dat riff
7969	lolcore	lolcore
7970	regressive post-metal	regressive post-metal
7971	post-music	post-music
7972	dat bass	dat bass
7973	sellout	sellout
7974	lol sounds like joy division	lol sounds like joy division
7975	sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan	sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan
7976	implying this is prog rock	implying this is prog rock
7977	post-ironic beardcore	post-ironic beardcore
7978	burpcore	burpcore
7979	four walls and adobe slabs for ma gurls	four walls and adobe slabs for ma gurls
7980	elforrocore	elforrocore
7981	hangover	hangover
7982	fuball	fuball
7983	anti-messi	anti-messi
7984	flac	flac
7985	corecore	corecore
7986	joa	joa
7987	lapiz conciente	lapiz conciente
7988	rap dominicano	rap dominicano
7989	elcriminal03	elcriminal03
7990	vakero	vakero
7991	toxic crow	toxic crow
7992	lapiz conciente vakero hip hop latino toxic crow rap dominicano	lapiz conciente vakero hip hop latino toxic crow rap dominicano
7993	regueton	regueton
7994	polaco	polaco
7995	eldad	eldad
7996	for work	for work
7997	tamir	tamir
7998	irish music	irish music
7999	motiv	motiv
8000	shoshi	shoshi
8001	gadi1	gadi1
8002	drive	drive
8003	tango nuevo	tango nuevo
8004	gibrishh	gibrishh
8005	north africa	north africa
8006	shine on you crazy diamond	shine on you crazy diamond
8007	roger waters	roger waters
8008	nature sounds	nature sounds
8009	easy rider	easy rider
8010	para ensear en ingls	para ensear en ingls
8011	beethoven	beethoven
8012	joy division	joy division
8013	house society	house society
8014	flirty	flirty
8015	europe	europe
8016	cretu	cretu
8017	gay as hell	gay as hell
8018	alizee	alizee
8019	russian gay	russian gay
8020	europa	europa
8021	patricia kaas	patricia kaas
8022	mylene farmer	mylene farmer
8023	cinema bizarre	cinema bizarre
8024	deutschland	deutschland
8025	eurobeat	eurobeat
8026	british 80s	british 80s
8028	dance mix	dance mix
8029	tv themes	tv themes
8030	audioslave	audioslave
8031	the tea party	the tea party
8032	dance with somebody	dance with somebody
8033	dreams	dreams
8034	acid house	acid house
8035	marimba	marimba
8036	musica negra	musica negra
8037	pacifico colombiano	pacifico colombiano
8038	chaos	chaos
8039	indie sinewave brazil sao paulo	indie sinewave brazil sao paulo
8042	recommended	recommended
8043	oriental rock	oriental rock
8044	quiet mellow tunes	quiet mellow tunes
8045	ompa	ompa
8046	recommended cell phone ring tone	recommended cell phone ring tone
8047	uber thoughts inducing	uber thoughts inducing
8048	driving music	driving music
8049	gypsyrock	gypsyrock
8050	working music	working music
8051	highschool music	highschool music
8052	better than metallica	better than metallica
8053	melodia	melodia
8054	especiales	especiales
8055	the crow	the crow
8056	dimebag	dimebag
8058	gordo wallas	gordo wallas
8059	walas	walas
8061	cool as	cool as
8063	stupidly quick talking	stupidly quick talking
8064	zorro musical	zorro musical
8065	mairead nesbitt	mairead nesbitt
8066	musical theatre	musical theatre
8067	kabardino-balkaria	kabardino-balkaria
8068	sissel	sissel
8069	musical actress	musical actress
8070	actor	actor
8071	cho te nado	cho te nado
8072	the most talented singer	the most talented singer
8073	alexander rybak	alexander rybak
8074	secret garden	secret garden
8075	double platinum	double platinum
8076	beauty and the beast	beauty and the beast
8077	ensemble	ensemble
8078	chastushki	chastushki
8079	under 100 listeners	under 100 listeners
8080	power-pop	power pop
8081	child singer	child singer
8082	zorro	zorro
8083	mamma mia	mamma mia
8084	anuna	anuna
8085	pop-opera	pop opera
8086	christmas carols	christmas carols
8087	operatic pop	operatic pop
8089	007	007
8090	cornell	cornell
8091	aguilera	aguilera
8092	yay obsession :d	yay obsession :d
8093	dick tracy	dick tracy
8094	remember the time	remember the time
8095	christina	christina
8096	afro-soul	afro-soul
8097	whistle	whistle
8098	depress	depress
8099	tirar da fossa	tirar da fossa
8100	british soul	british soul
8110	musicas lindas	musicas lindas
8111	escuta isso por favor	escuta isso por favor
8112	dupla	dupla
8113	pra acalmar	pra acalmar
8114	enstrumental	enstrumental
8115	murat esmer	murat esmer
8116	turkish rock	turkish rock
8117	the ewox	the ewox
8118	odtu	odtu
8119	depressed	depressed
8120	unrealistic phantom	unrealistic phantom
8121	fight club	fight club
8122	etnik	etnik
8123	protest	protest
8124	rust in peace	rust in peace
8125	rage	rage
8126	turkish melancholy	turkish melancholy
8127	gerzek	gerzek
8128	wolrd	wolrd
8129	sensefield	sensefield
8130	braid	braid
8131	hot rod circuit	hot rod circuit
8132	hey mercedes	hey mercedes
8133	the promise ring	the promise ring
8134	texas is the reason	texas is the reason
8135	face to face	face to face
8136	lifetime	lifetime
8137	samiam	samiam
8138	sunny day real estate	sunny day real estate
8139	the cars	the cars
8141	the velvet underground	the velvet underground
8155	one hit wonders	one hit wonders
8156	deutsche welle	deutsche welle
8157	girl punk	girl punk
8158	female empowerment	female empowerment
8159	life of pain	life of pain
8186	floating	floating
8191	samba bucolic	samba bucolic
8192	aussie rock	aussie rock
8193	brazilian indie rock	brazilian indie rock
8194	baroque harmonic pop jams	baroque harmonic pop jams
8195	vintage pop	vintage pop
8197	dj sets	dj sets
8198	collie buddz  mamacita	collie buddz  mamacita
8199	collie buddz	collie buddz
8200	male version	male version
8201	pop-rap	pop-rap
8202	melodifestivalen	melodifestivalen
8203	daniela mercury	daniela mercury
8204	south american	south american
8205	music and lyrics :p	music and lyrics :p
8207	the greatest rock band of all time	the greatest rock band of all time
8210	indonesia	indonesia
8212	bandung	bandung
8213	drinking songs	drinking songs
8214	beer metal	beer metal
8215	anarcopunk	anarcopunk
8216	music to listen to by a forest river at night	music to listen to by a forest river at night
8217	songs to beat someone	songs to beat someone
8219	too long but genious	too long but genious
8231	your ears will bleed	your ears will bleed
8232	crime against humanity	crime against humanity
8233	cancer thats killing music	cancer thats killing music
8234	musica catalana	musica catalana
8241	bach	bach
8242	relax del chido	relax del chido
8243	debbie davies	debbie davies
8244	female blues vocalist	female blues vocalist
8245	blues women	blues women
8246	female blues	female blues
8247	jump	jump
8248	blues harp	blues harp
8249	pnk	pnk
8250	pittsburgh roots	pittsburgh roots
8251	joanne shaw taylor	joanne shaw taylor
8252	guitar girl	guitar girl
8253	the who	the who
8255	fsu	fsu
8256	the american milwaukee straightedge 2k10	the american milwaukee straightedge 2k10
8257	liam gallagher	liam gallagher
8258	pl	pl
8259	polski rap	polski rap
8261	polish rap	polish rap
8262	summer 2010	summer 2010
8263	flo rida	flo rida
8264	kocham	kocham
8265	polish hip-hop	polish hip-hop
8266	polski hip hop	polski hip hop
8267	female rock	female rock
8268	ja tu tylko sprzatam	ja tu tylko sprzatam
8269	ewa farna	ewa farna
